PlacementId,Date,Network,Order,GlobalChain,GlobalType,GlobalImpressions,GlobalServed,GlobalIncome,GlobalFill,GlobalEcpm,GlobalRcpm,ExperimentChain,ExperimentType,ExperimentImpressions,ExperimentServed,ExperimentIncome,ExperimentFill,ExperimentEcpm,ExperimentRcpm
ad3f290182679590a3d68705b9d324a2,2015-07-03,Pubmatic,1,p6=0.45:p2=0.25,Learning,3503,313,0.108,0.08935198,0.3450479,0.03083072,p13=0.45:p26=0.25,LearningExperiment,2182,122,0.054,0.05591201,0.442623,0.02474794
ad3f290182679590a3d68705b9d324a2,2015-07-03,Aol,0,o2=0.01,Learning,4289,3018,0.3526,0.7036605,0.1168323,0.08221031,o32=0.01,LearningExperiment,2744,2017,0.1978,0.7350583,0.09806643,0.07208455
ad3f290182679590a3d68705b9d324a2,2015-07-03,Aol,0,o21=1.05,Learning,4567,338,0.3612,0.07400919,1.068639,0.07908912,o3=1.05,LearningExperiment,3096,200,0.2064,0.06459948,1.032,0.06666667
ad3f290182679590a3d68705b9d324a2,2015-07-03,Aol,0,o22=0.45:o23=0.25,Learning,4231,535,0.301,0.1264476,0.5626168,0.07114157,o4=0.45:o6=0.25,LearningExperiment,2815,287,0.1376,0.1019538,0.4794425,0.048881
ad3f290182679590a3d68705b9d324a2,2015-07-03,Aol,1,o22=0.45:o23=0.25,Learning,3521,389,0.0946,0.11048,0.2431877,0.02686737,o4=0.45:o6=0.25,LearningExperiment,2436,243,0.0602,0.09975369,0.2477366,0.02471264
ad3f290182679590a3d68705b9d324a2,2015-07-03,Pubmatic,0,p16=0.01,Learning,4222,3145,0.486,0.7449076,0.154531,0.1151113,p4=0.01,LearningExperiment,3047,2317,0.36,0.7604201,0.1553733,0.118149
ad3f290182679590a3d68705b9d324a2,2015-07-03,Pubmatic,0,p5=1.05,Learning,4188,253,0.342,0.0604107,1.351779,0.08166189,p18=1.05,LearningExperiment,2212,102,0.144,0.04611212,1.411765,0.06509946
ad3f290182679590a3d68705b9d324a2,2015-07-03,Aol,0,o28=0.05:p19=0.05:t14=0.05:o27=0.05:o26=0.05,BestChain,1501847,888906,129.6794,0.5918752,0.1458865,0.08634661,o11=0.05:p23=0.05:t18=0.05:o24=0.05,ExperimentClone,28988,20710,2.1844,0.7144336,0.1054756,0.07535532
ad3f290182679590a3d68705b9d324a2,2015-07-03,Pubmatic,1,o28=0.05:p19=0.05:t14=0.05:o27=0.05:o26=0.05,BestChain,545790,86841,12.96,0.1591107,0.1492383,0.0237454,o11=0.05:p23=0.05:t18=0.05:o24=0.05,ExperimentClone,7417,980,0.135,0.1321289,0.1377551,0.01820143
ad3f290182679590a3d68705b9d324a2,2015-07-03,PulsePoint,2,o28=0.05:p19=0.05:t14=0.05:o27=0.05:o26=0.05,BestChain,421717,21231,1.06,0.05034419,0.04992699,0.002513534,o11=0.05:p23=0.05:t18=0.05:o24=0.05,ExperimentClone,5958,129,0.01,0.02165156,0.07751938,0.001678416
ad3f290182679590a3d68705b9d324a2,2015-07-03,Aol,3,o28=0.05:p19=0.05:t14=0.05:o27=0.05:o26=0.05,BestChain,385813,14788,0.8514,0.03832945,0.05757371,0.002206769,o11=0.05:p23=0.05:t18=0.05:o24=0.05,ExperimentClone,5591,282,0.0172,0.0504382,0.06099291,0.003076373
ad3f290182679590a3d68705b9d324a2,2015-06-25,Pubmatic,0,p5=1.05,Learning,4702,671,1.053,0.1427052,1.569299,0.2239473,p18=1.05,LearningExperiment,2852,305,0.441,0.1069425,1.445902,0.1546283
ad3f290182679590a3d68705b9d324a2,2015-06-25,Pubmatic,0,p16=0.01,Learning,4680,3075,1.17,0.6570513,0.3804878,0.25,p4=0.01,LearningExperiment,2879,2015,0.612,0.6998958,0.3037221,0.2125738
ad3f290182679590a3d68705b9d324a2,2015-06-25,Pubmatic,0,p6=0.45:p2=0.25,Learning,4789,986,1.026,0.2058885,1.040568,0.214241,p13=0.45:p26=0.25,LearningExperiment,2754,447,0.468,0.1623094,1.04698,0.1699346
